,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
798,CA-2011-143917,25-07-2011,27-07-2011,Ken Lonsdale,USA,San Francisco,California,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,4.0,15.04
799,CA-2011-143917,25-07-2011,27-07-2011,Ken Lonsdale,USA,San Francisco,California,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5.0,327.51
800,CA-2011-143917,25-07-2011,27-07-2011,Ken Lonsdale,USA,San Francisco,California,Furnishings,Staples,77.92,8.0,34.28
801,CA-2014-163902,03-03-2014,09-03-2014,Maribeth Yedwab,USA,Los Angeles,California,Phones,Panasonic KX TS3282B Corded phone,196.78,3.0,14.76
802,CA-2014-163902,03-03-2014,09-03-2014,Maribeth Yedwab,USA,Los Angeles,California,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6.0,52.79
803,CA-2012-143238,06-09-2012,08-09-2012,Lori Olson,USA,La Quinta,California,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4.0,18.06
804,CA-2012-113404,16-07-2012,16-07-2012,Eleni McCrary,USA,San Francisco,California,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1348.7,6.0,-219.16
805,CA-2012-113404,16-07-2012,16-07-2012,Eleni McCrary,USA,San Francisco,California,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.15,3.0,78.77
806,CA-2013-144792,01-05-2013,05-05-2013,Ken Dana,USA,Scottsdale,Arizona,Furnishings,12-1/2 Diameter Round Wall Clock,111.89,7.0,22.38
807,CA-2014-108070,17-04-2014,21-04-2014,Joel Eaton,USA,San Jose,California,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4.0,2.06
808,CA-2014-108070,17-04-2014,21-04-2014,Joel Eaton,USA,San Jose,California,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.83,1.0,-6.05
809,US-2012-128090,16-08-2012,22-08-2012,John Murray,USA,Phoenix,Arizona,Art,Newell 346,2.3,1.0,0.26
810,US-2012-128090,16-08-2012,22-08-2012,John Murray,USA,Phoenix,Arizona,Phones,Samsung Galaxy S4 Mini,1879.96,5.0,211.5
811,US-2012-128090,16-08-2012,22-08-2012,John Murray,USA,Phoenix,Arizona,Paper,Xerox 1891,313.02,8.0,105.65
812,US-2012-128090,16-08-2012,22-08-2012,John Murray,USA,Phoenix,Arizona,Labels,Avery 488,5.04,2.0,1.76
813,CA-2012-147788,31-05-2012,04-06-2012,Tamara Manning,USA,Orem,Utah,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7.0,140.69
814,CA-2012-147788,31-05-2012,04-06-2012,Tamara Manning,USA,Orem,Utah,Labels,Self-Adhesive Removable Labels,15.75,5.0,7.56
815,CA-2012-147788,31-05-2012,04-06-2012,Tamara Manning,USA,Orem,Utah,Storage,Fellowes Super Stor/Drawer Files,323.1,2.0,61.39
816,CA-2014-123967,02-11-2014,04-11-2014,Sarah Foster,USA,Bellingham,Washington,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5.0,7.85
817,CA-2014-123967,02-11-2014,04-11-2014,Sarah Foster,USA,Bellingham,Washington,Tables,Hon 94000 Series Round Tables,2665.62,9.0,239.91
818,CA-2013-137729,06-05-2013,10-05-2013,Barry Franz,USA,Los Angeles,California,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1.0,1.02
819,CA-2013-137729,06-05-2013,10-05-2013,Barry Franz,USA,Los Angeles,California,Phones,Cisco Small Business SPA 502G VoIP phone,246.17,3.0,21.54
820,CA-2013-154053,05-03-2013,11-03-2013,Michael Granlund,USA,San Diego,California,Art,Berol Giant Pencil Sharpener,16.99,1.0,4.93
821,CA-2013-137204,29-04-2013,06-05-2013,Bill Overfelt,USA,Los Angeles,California,Chairs,"Global Stack Chair without Arms, Black",41.57,2.0,2.6
822,CA-2011-147298,26-04-2011,03-05-2011,Aleksandra Gannaway,USA,Los Angeles,California,Chairs,Bevis Steel Folding Chairs,230.28,3.0,23.03
823,CA-2011-147298,26-04-2011,03-05-2011,Aleksandra Gannaway,USA,Los Angeles,California,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.29,6.0,5.72
824,CA-2014-147942,02-04-2014,06-04-2014,Maribeth Schnelling,USA,San Francisco,California,Labels,Avery 498,5.78,2.0,2.72
825,CA-2014-147942,02-04-2014,06-04-2014,Maribeth Schnelling,USA,San Francisco,California,Binders,Fellowes Binding Cases,121.68,13.0,38.03
826,CA-2014-115931,23-12-2014,27-12-2014,Jim Mitchum,USA,Carlsbad,New Mexico,Art,Design Ebony Sketching Pencil,4.17,3.0,1.08
827,CA-2014-115931,23-12-2014,27-12-2014,Jim Mitchum,USA,Carlsbad,New Mexico,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,4.0,6.7
828,CA-2014-115931,23-12-2014,27-12-2014,Jim Mitchum,USA,Carlsbad,New Mexico,Storage,Eldon Simplefile Box Office,37.32,3.0,10.45
829,CA-2014-115931,23-12-2014,27-12-2014,Jim Mitchum,USA,Carlsbad,New Mexico,Labels,Avery 517,18.45,5.0,8.67
830,US-2014-110604,16-05-2014,21-05-2014,Jason Fortune-,USA,Seattle,Washington,Furnishings,24-Hour Round Wall Clock,39.96,2.0,17.18
831,US-2014-110604,16-05-2014,21-05-2014,Jason Fortune-,USA,Seattle,Washington,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.62,2.0,4.26
832,US-2014-110604,16-05-2014,21-05-2014,Jason Fortune-,USA,Seattle,Washington,Chairs,SAFCO Arco Folding Chair,220.96,1.0,24.86
833,CA-2012-162369,15-08-2012,19-08-2012,Tim Taslimi,USA,Los Angeles,California,Storage,Fellowes Super Stor/Drawer Files,323.1,2.0,61.39
834,US-2013-146794,27-09-2013,02-10-2013,Sally Hughsby,USA,Hesperia,California,Bookcases,Bestar Classic Bookcase,424.96,5.0,20.0
835,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Binders,Avery Non-Stick Binders,10.78,3.0,3.5
836,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.78,3.0,4.27
837,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Paper,Green Bar Computer Printout Paper,164.88,3.0,80.79
838,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3.0,77.58
839,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2.0,8.95
840,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2.0,65.44
841,CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,USA,Provo,Utah,Labels,Avery 514,14.4,5.0,7.06
842,CA-2013-150343,17-08-2013,21-08-2013,Pete Kriz,USA,San Francisco,California,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,5.1
843,CA-2012-135538,24-12-2012,28-12-2012,Harold Ryan,USA,Gilbert,Arizona,Chairs,SAFCO Arco Folding Chair,883.84,4.0,99.43
844,US-2012-139759,25-08-2012,30-08-2012,Nancy Lomonaco,USA,Los Angeles,California,Chairs,"Global Deluxe Stacking Chair, Gray",40.78,1.0,4.59
845,US-2012-139759,25-08-2012,30-08-2012,Nancy Lomonaco,USA,Los Angeles,California,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4.0,29.67
846,CA-2014-136875,04-12-2014,04-12-2014,Toby Carlisle,USA,San Diego,California,Paper,Xerox 1888,166.44,3.0,79.89
847,US-2011-160780,21-06-2011,21-06-2011,Stewart Visinsky,USA,Pueblo,Colorado,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7.0,-8.13
848,US-2011-160780,21-06-2011,21-06-2011,Stewart Visinsky,USA,Pueblo,Colorado,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.16,2.0,-16.78
849,CA-2014-137085,30-06-2014,07-07-2014,Carol Triggs,USA,Los Angeles,California,Binders,Satellite Sectional Post Binders,312.55,9.0,101.58
850,CA-2012-153220,12-11-2012,14-11-2012,Yoseph Carroll,USA,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5.0,7.07
851,US-2013-144211,29-08-2013,03-09-2013,Chad Sievert,USA,Englewood,Colorado,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3.0,5.61
852,US-2013-144211,29-08-2013,03-09-2013,Chad Sievert,USA,Englewood,Colorado,Phones,AT&T 17929 Lendline Telephone,108.58,3.0,8.14
853,CA-2013-138079,22-01-2013,28-01-2013,Anthony Johnson,USA,Seattle,Washington,Furnishings,"Contract Clock, 14"", Brown",109.9,5.0,37.37
854,CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,USA,Carlsbad,New Mexico,Supplies,Acme Elite Stainless Steel Scissors,16.68,2.0,4.34
855,CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,USA,Carlsbad,New Mexico,Paper,Xerox 215,19.44,3.0,9.33
856,CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,USA,Carlsbad,New Mexico,Paper,Xerox 1885,192.16,4.0,92.24
857,CA-2012-121797,30-01-2012,06-02-2012,Charles Crestani,USA,Los Angeles,California,Furnishings,"Computer Room Manger, 14""",227.36,7.0,81.85
858,CA-2012-121797,30-01-2012,06-02-2012,Charles Crestani,USA,Los Angeles,California,Machines,Bady BDG101FRU Card Printer,1919.98,3.0,216.0
859,CA-2012-103723,01-12-2012,06-12-2012,Beth Thompson,USA,Seattle,Washington,Art,Prang Drawing Pencil Set,13.9,5.0,5.56
860,CA-2014-144827,22-12-2014,28-12-2014,Sanjit Engle,USA,Costa Mesa,California,Storage,"Fellowes Mobile File Cart, Black",124.36,2.0,33.58
861,CA-2011-153479,04-10-2011,08-10-2011,David Flashing,USA,Vallejo,California,Labels,Avery 512,14.45,5.0,6.79
862,CA-2011-153479,04-10-2011,08-10-2011,David Flashing,USA,Vallejo,California,Binders,GBC Recycled Regency Composition Covers,95.65,2.0,31.09
863,CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,USA,Seattle,Washington,Art,Newell 311,6.63,3.0,1.79
864,CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,USA,Seattle,Washington,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4.0,343.98
865,CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,USA,Seattle,Washington,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1.0,21.51
866,CA-2012-129770,21-02-2012,23-02-2012,Joe Elijah,USA,Las Cruces,New Mexico,Paper,Staples,49.12,4.0,23.09
867,CA-2011-149244,04-11-2011,08-11-2011,MaryBeth Skach,USA,San Diego,California,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2.0,13.43
868,CA-2012-140144,20-06-2012,25-06-2012,Stewart Carmichael,USA,San Francisco,California,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6.0,100.48
869,CA-2012-140144,20-06-2012,25-06-2012,Stewart Carmichael,USA,San Francisco,California,Phones,netTALK DUO VoIP Telephone Service,125.98,3.0,47.24
870,US-2011-141257,08-06-2011,14-06-2011,Carlos Soltero,USA,Seattle,Washington,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3.0,73.19
871,CA-2011-154669,08-08-2011,11-08-2011,Tamara Manning,USA,Vacaville,California,Storage,Advantus Rolling Drawer Organizers,423.28,11.0,110.05
872,CA-2011-158029,26-05-2011,30-05-2011,Herbert Flentye,USA,Los Angeles,California,Chairs,Hon Olson Stacker Stools,225.3,2.0,22.53
873,CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,USA,San Francisco,California,Art,Prang Drawing Pencil Set,5.56,2.0,2.22
874,CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,USA,San Francisco,California,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3.0,129.35
875,CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,USA,San Francisco,California,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5.0,68.6
876,CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,USA,San Francisco,California,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5.0,419.82
877,CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,USA,San Francisco,California,Paper,Xerox 1903,11.96,2.0,5.86
878,CA-2011-129574,26-05-2011,29-05-2011,Dean percer,USA,Murray,Utah,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5.0,23.23
879,CA-2014-126536,13-10-2014,15-10-2014,Neil Knudson,USA,San Francisco,California,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1.0,0.44
880,CA-2014-126536,13-10-2014,15-10-2014,Neil Knudson,USA,San Francisco,California,Binders,Canvas Sectional Post Binders,101.84,5.0,36.92
881,CA-2013-144729,22-10-2013,26-10-2013,Joel Eaton,USA,San Diego,California,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,1.54
882,CA-2012-127019,21-12-2012,25-12-2012,Elpida Rittenbach,USA,Colorado Springs,Colorado,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.98,7.0,4.57
883,CA-2012-138534,17-07-2012,19-07-2012,Jessica Myrick,USA,Bakersfield,California,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.47,2.0,-13.8
884,CA-2012-149972,21-09-2012,23-09-2012,Cynthia Delaney,USA,Los Angeles,California,Chairs,Hon Every-Day Series Multi-Task Chairs,601.54,4.0,0.0
885,CA-2012-149972,21-09-2012,23-09-2012,Cynthia Delaney,USA,Los Angeles,California,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2.0,2.53
886,CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,USA,Redondo Beach,California,Phones,Pyle PMP37LED,1075.09,14.0,94.07
887,CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,USA,Redondo Beach,California,Phones,AT&T 1080 Corded phone,438.37,4.0,38.36
888,CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,USA,Redondo Beach,California,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7.0,6.56
889,CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,USA,Redondo Beach,California,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.5,3.0,-18.15
890,US-2012-110163,01-11-2012,04-11-2012,Guy Armstrong,USA,Salem,Oregon,Art,Lumber Crayons,7.88,1.0,1.77
891,CA-2014-143329,04-11-2014,09-11-2014,Denise Leinenbach,USA,Las Cruces,New Mexico,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3.0,17.38
892,CA-2012-159380,12-05-2012,16-05-2012,Cindy Stewart,USA,San Francisco,California,Paper,Xerox 1962,12.84,3.0,5.78
893,CA-2012-159380,12-05-2012,16-05-2012,Cindy Stewart,USA,San Francisco,California,Paper,Xerox 1953,25.68,6.0,11.56
894,CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,USA,Seattle,Washington,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2.0,0.47
895,CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,USA,Seattle,Washington,Paper,Xerox 228,12.96,2.0,6.22
896,CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,USA,Seattle,Washington,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5.0,56.39
897,CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,USA,Seattle,Washington,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.57,2.0,28.08
898,CA-2013-160500,06-05-2013,09-05-2013,Darrin Martin,USA,Encinitas,California,Binders,Computer Printout Index Tabs,6.72,5.0,2.35
899,CA-2013-160500,06-05-2013,09-05-2013,Darrin Martin,USA,Encinitas,California,Tables,Bevis 36 x 72 Conference Tables,298.78,3.0,7.47
900,CA-2014-100202,01-01-2014,06-01-2014,Brian DeCherney,USA,Anaheim,California,Phones,Adtran 1202752G1,302.38,3.0,22.68
901,CA-2011-148915,01-11-2011,05-11-2011,Natalie DeCherney,USA,Portland,Oregon,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5.0,-94.33
902,CA-2011-148915,01-11-2011,05-11-2011,Natalie DeCherney,USA,Portland,Oregon,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98,3.0,54.59
903,CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,USA,Los Angeles,California,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1.0,2.83
904,CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,USA,Los Angeles,California,Paper,Xerox 201,19.44,3.0,9.33
905,CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,USA,Los Angeles,California,Binders,Ibico Plastic Spiral Binding Combs,121.6,5.0,39.52
906,CA-2013-128594,27-08-2013,30-08-2013,Don Jones,USA,San Diego,California,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4.0,100.2
907,US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,USA,San Francisco,California,Storage,Sterilite Officeware Hinged File Box,31.44,3.0,8.49
908,US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,USA,San Francisco,California,Appliances,Staples,83.79,7.0,22.62
909,US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,USA,San Francisco,California,Art,Newell 345,59.52,3.0,15.48
910,US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,USA,San Francisco,California,Supplies,Staples,31.92,4.0,9.26
911,CA-2011-148040,22-03-2011,26-03-2011,Beth Fritzler,USA,Tucson,Arizona,Paper,Xerox 1951,74.35,3.0,23.24
912,CA-2011-148040,22-03-2011,26-03-2011,Beth Fritzler,USA,Tucson,Arizona,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3.0,-35.36
913,CA-2014-135167,16-06-2014,21-06-2014,Stuart Calhoun,USA,Los Angeles,California,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1.0,1.75
914,CA-2014-137022,17-11-2014,23-11-2014,Scott Williamson,USA,San Diego,California,Storage,Tennsco Regal Shelving Units,811.28,8.0,24.34
915,US-2013-167339,21-01-2013,23-01-2013,Tamara Dahlen,USA,San Diego,California,Chairs,Global Super Steno Chair,153.57,2.0,-5.76
916,US-2013-167339,21-01-2013,23-01-2013,Tamara Dahlen,USA,San Diego,California,Chairs,Global Ergonomic Managers Chair,1013.49,7.0,76.01
917,CA-2013-130799,12-11-2013,17-11-2013,Berenike Kampe,USA,San Francisco,California,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4.0,2.23
918,CA-2013-164483,30-01-2013,03-02-2013,Jeremy Farry,USA,San Francisco,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2.0,5.89
919,US-2013-159856,19-10-2013,23-10-2013,Emily Phan,USA,Tempe,Arizona,Chairs,Global Deluxe Steno Chair,307.92,5.0,-34.64
920,CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,USA,Los Angeles,California,Art,Newell 327,6.63,3.0,1.79
921,CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,USA,Los Angeles,California,Paper,Xerox 1996,12.96,2.0,6.22
922,CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,USA,Los Angeles,California,Paper,Xerox 213,32.4,5.0,15.55
923,CA-2014-164049,03-11-2014,07-11-2014,Ken Heidel,USA,Seattle,Washington,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5.0,10.73
924,CA-2011-127586,26-09-2011,30-09-2011,Christopher Schild,USA,Seattle,Washington,Storage,"Dual Level, Single-Width Filing Carts",310.12,2.0,80.63
925,CA-2014-166415,20-02-2014,24-02-2014,Max Engle,USA,Seattle,Washington,Fasteners,Rubber Band Ball,11.22,3.0,0.22
926,CA-2014-164329,31-01-2014,31-01-2014,Michael Moore,USA,San Francisco,California,Storage,Space Solutions Commercial Steel Shelving,129.3,2.0,6.47
927,CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,USA,San Francisco,California,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61,2.0,2.23
928,CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,USA,San Francisco,California,Binders,Presstex Flexible Ring Binders,7.28,2.0,2.73
929,CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,USA,San Francisco,California,Chairs,Global Ergonomic Managers Chair,144.78,1.0,10.86
930,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1.0,13.72
931,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Phones,Google Nexus 5,431.98,3.0,27.0
932,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1.0,16.15
933,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7.0,15.34
934,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Paper,Xerox 1880,248.08,7.0,116.6
935,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5.0,89.16
936,US-2013-169040,07-12-2013,13-12-2013,Greg Tran,USA,Seattle,Washington,Binders,GBC Standard Therm-A-Bind Covers,59.81,3.0,19.44
937,CA-2014-126242,20-11-2014,25-11-2014,Mick Crebagga,USA,Los Angeles,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9.0,76.25
938,CA-2014-126242,20-11-2014,25-11-2014,Mick Crebagga,USA,Los Angeles,California,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1.0,7.11
939,CA-2013-166443,05-11-2013,06-11-2013,Lisa Hazard,USA,San Francisco,California,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7.0,16.46
940,CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,USA,San Diego,California,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3.0,11.03
941,CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,USA,San Diego,California,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14.0,22.74
942,CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,USA,San Diego,California,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,5.0,20.54
943,CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,USA,Glendale,Arizona,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4.0,13.0
944,CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,USA,Glendale,Arizona,Paper,Xerox 1978,23.12,5.0,8.38
945,CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,USA,Glendale,Arizona,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2.0,9.97
946,CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,USA,Glendale,Arizona,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57,2.0,-5.68
